2023-01-06 21:51:49,613 INFO  Logger.cs: 70 - 
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_lower-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball-2
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ball-2
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ball-2
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_connector-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Arm_connector-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_connector-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_upper-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Arm_upper-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_upper-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Arm_Right
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 58 in Robot_Arm_Right
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Arm_Right
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Hand_Right-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Robot_Hand_Right-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Hand_Right-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hand_joint_connector-3
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 30 in hand_joint_connector-3
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hand_joint_connector-3
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_lower-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Arm_lower-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_lower-1
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball-2
2023-01-06 21:52:44,767 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ball-2
2023-01-06 21:52:44,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ball-2
2023-01-06 21:52:44,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_connector-1
2023-01-06 21:52:44,782 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Arm_connector-1
2023-01-06 21:52:44,782 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Arm_connector-1
2023-01-06 21:52:44,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_upper-1
2023-01-06 21:52:44,782 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Arm_upper-1
2023-01-06 21:52:44,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_upper-1
2023-01-06 21:52:45,049 INFO  SwAddin.cs: 339 - Loading config tree
2023-01-06 21:52:45,049 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-01-06 21:52:45,049 INFO  SwAddin.cs: 344 - Showing property manager
2023-01-06 21:52:54,152 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:53:08,057 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:53:51,254 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:54:00,534 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:54:25,051 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:55:18,241 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:55:20,942 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:55:36,282 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 21:58:50,202 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-01-06 21:58:50,345 INFO  ExportHelperExtension.cs: 347 - Creating joint upperarm
2023-01-06 21:58:50,345 INFO  ExportHelperExtension.cs: 1397 - Fixing components for shoulder
2023-01-06 21:58:50,345 INFO  ExportHelperExtension.cs: 1402 - Fixing 121
2023-01-06 21:58:50,345 INFO  ExportHelperExtension.cs: 1409 - Component 121 is already fixed
2023-01-06 21:58:50,690 INFO  : 0 - R1: 1, System.__ComObject, 0, System.Double[]
2023-01-06 21:58:50,690 INFO  : 0 - R2: 0, System.__ComObject, 0, System.Double[]
2023-01-06 21:58:50,690 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-01-06 21:58:50,690 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-01-06 21:58:50,803 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.Exception: Reference sketch  does not exist
   at SW2URDF.URDFExport.ExportHelper.AddSketchGeometry(Origin Origin) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 696
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Origin Origin, String CoordinateSystemName) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 494
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Joint Joint) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 486
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 454
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2023-01-06 21:58:50,847 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-06 22:05:21,886 INFO  SwAddin.cs: 294 - Assembly export called for file Robot_Arm_Right
2023-01-06 22:05:24,320 INFO  SwAddin.cs: 313 - Saving assembly
2023-01-06 22:05:24,414 INFO  SwAddin.cs: 316 - Opening property manager
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot_Arm_Right
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Robot_Arm_Right
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Robot_Arm_Right
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot_Hand_Right-1
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Robot_Hand_Right-1
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Robot_Hand_Right-1
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hand_joint_connector-3
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1136 - Found 30 in hand_joint_connector-3
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hand_joint_connector-3
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_lower-1
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Arm_lower-1
2023-01-06 22:05:24,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_lower-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball-2
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ball-2
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ball-2
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_connector-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Arm_connector-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_connector-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_upper-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Arm_upper-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_upper-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Arm_Right
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Robot_Arm_Right
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Arm_Right
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Hand_Right-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Robot_Hand_Right-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Hand_Right-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hand_joint_connector-3
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 30 in hand_joint_connector-3
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hand_joint_connector-3
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_lower-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Arm_lower-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_lower-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball-2
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ball-2
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ball-2
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_connector-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Arm_connector-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Arm_connector-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_upper-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Arm_upper-1
2023-01-06 22:05:24,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_upper-1
2023-01-06 22:05:24,649 INFO  SwAddin.cs: 339 - Loading config tree
2023-01-06 22:05:24,649 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
